danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.524,0.895,8,-2.839,1,0.14,0.0315,0.00000253,0.0854,0.109,101.468,"audio_features","6uAFiInrmQfKDrDxxhzEfj","spotify:track:6uAFiInrmQfKDrDxxhzEfj","https://api.spotify.com/v1/tracks/6uAFiInrmQfKDrDxxhzEfj","https://api.spotify.com/v1/audio-analysis/6uAFiInrmQfKDrDxxhzEfj",178824,4
0.566,0.808,0,-5.519,1,0.0374,0.00632,0.00000475,0.328,0.339,139.817,"audio_features","7tdZwKmYRyvpqtpK8A44Dq","spotify:track:7tdZwKmYRyvpqtpK8A44Dq","https://api.spotify.com/v1/tracks/7tdZwKmYRyvpqtpK8A44Dq","https://api.spotify.com/v1/audio-analysis/7tdZwKmYRyvpqtpK8A44Dq",174000,4
0.475,0.879,7,-2.47,1,0.048,0.0442,0,0.192,0.417,95.399,"audio_features","01XAGrdEaWEgabTgKgCv8K","spotify:track:01XAGrdEaWEgabTgKgCv8K","https://api.spotify.com/v1/tracks/01XAGrdEaWEgabTgKgCv8K","https://api.spotify.com/v1/audio-analysis/01XAGrdEaWEgabTgKgCv8K",246166,4
0.613,0.781,5,-4.632,0,0.0536,0.0252,0,0.106,0.416,144.039,"audio_features","1llhpfgaQC3v7OS6xPWOwm","spotify:track:1llhpfgaQC3v7OS6xPWOwm","https://api.spotify.com/v1/tracks/1llhpfgaQC3v7OS6xPWOwm","https://api.spotify.com/v1/audio-analysis/1llhpfgaQC3v7OS6xPWOwm",190833,4
0.61,0.729,11,-5.596,1,0.0371,0.0167,0.00000478,0.164,0.317,97.903,"audio_features","0ncq8RYKVKg7b7ePBgGFai","spotify:track:0ncq8RYKVKg7b7ePBgGFai","https://api.spotify.com/v1/tracks/0ncq8RYKVKg7b7ePBgGFai","https://api.spotify.com/v1/audio-analysis/0ncq8RYKVKg7b7ePBgGFai",203000,4
0.359,0.945,7,-2.02,1,0.157,0.00248,0,0.813,0.255,129.395,"audio_features","3WDNqquAeDpQPnfp0Wjo5z","spotify:track:3WDNqquAeDpQPnfp0Wjo5z","https://api.spotify.com/v1/tracks/3WDNqquAeDpQPnfp0Wjo5z","https://api.spotify.com/v1/audio-analysis/3WDNqquAeDpQPnfp0Wjo5z",207847,4
0.57,0.901,7,-4.288,0,0.231,0.42,0,0.268,0.913,89.017,"audio_features","2RWxtCzgnHiSeAiDvVT4Uw","spotify:track:2RWxtCzgnHiSeAiDvVT4Uw","https://api.spotify.com/v1/tracks/2RWxtCzgnHiSeAiDvVT4Uw","https://api.spotify.com/v1/audio-analysis/2RWxtCzgnHiSeAiDvVT4Uw",168000,40.445,0.947,2,-3.65,0,0.456,0.0311,0,0.0559,0.651,86.341,"audio_features","3PL7kTa5VjKzxooHQki5xJ","spotify:track:3PL7kTa5VjKzxooHQki5xJ","https://api.spotify.com/v1/tracks/3PL7kTa5VjKzxooHQki5xJ","https://api.spotify.com/v1/audio-analysis/3PL7kTa5VjKzxooHQki5xJ",327665,4
0.626,0.539,1,-5.776,1,0.302,0.0115,0,0.359,0.553,86.888,"audio_features","5Gi49gooHXL6m4bLVHwXZL","spotify:track:5Gi49gooHXL6m4bLVHwXZL","https://api.spotify.com/v1/tracks/5Gi49gooHXL6m4bLVHwXZL","https://api.spotify.com/v1/audio-analysis/5Gi49gooHXL6m4bLVHwXZL",150686,4
0.615,0.997,9,-2.101,1,0.0652,0.0255,0.723,0.325,0.697,129.994,"audio_features","22OUXdCFm2EXHdQSI2DCU4","spotify:track:22OUXdCFm2EXHdQSI2DCU4","https://api.spotify.com/v1/tracks/22OUXdCFm2EXHdQSI2DCU4","https://api.spotify.com/v1/audio-analysis/22OUXdCFm2EXHdQSI2DCU4",276440,4
0.903,0.824,11,-8.885,0,0.0538,0.0109,0.0289,0.0661,0.984,125.201,"audio_features","6yIbYWcqQ5WUI95w7F7BPU","spotify:track:6yIbYWcqQ5WUI95w7F7BPU","https://api.spotify.com/v1/tracks/6yIbYWcqQ5WUI95w7F7BPU","https://api.spotify.com/v1/audio-analysis/6yIbYWcqQ5WUI95w7F7BPU",308145,4
0.5,1,0,-6.396,1,0.0544,0.000025,0.738,0.059,0.576,141.996,"audio_features","1b4SNjMMESbLCBg6PrQO9h","spotify:track:1b4SNjMMESbLCBg6PrQO9h","https://api.spotify.com/v1/tracks/1b4SNjMMESbLCBg6PrQO9h","https://api.spotify.com/v1/audio-analysis/1b4SNjMMESbLCBg6PrQO9h",235360,4
0.746,0.937,0,-6.634,1,0.106,0.00000636,0.847,0.0558,0.504,128.008,"audio_features","2Deyfg8epfvgeGxIFHyRXk","spotify:track:2Deyfg8epfvgeGxIFHyRXk","https://api.spotify.com/v1/tracks/2Deyfg8epfvgeGxIFHyRXk","https://api.spotify.com/v1/audio-analysis/2Deyfg8epfvgeGxIFHyRXk",268973,4
0.518,0.969,6,-5.123,1,0.139,0.000469,0,0.887,0.285,129.939,"audio_features","4sB39XXEDPSh52ooubPLky","spotify:track:4sB39XXEDPSh52ooubPLky","https://api.spotify.com/v1/tracks/4sB39XXEDPSh52ooubPLky","https://api.spotify.com/v1/audio-analysis/4sB39XXEDPSh52ooubPLky",62773,4
0.197,0.673,10,-11.03,0,0.0824,0.00327,0.919,0.14,0.127,147.21,"audio_features","0KZdCBA39UPViLD2nJvV3V","spotify:track:0KZdCBA39UPViLD2nJvV3V","https://api.spotify.com/v1/tracks/0KZdCBA39UPViLD2nJvV3V","https://api.spotify.com/v1/audio-analysis/0KZdCBA39UPViLD2nJvV3V",118960,4
0.256,0.0331,9,-27.38,1,0.0419,0.994,0.939,0.0748,0.0361,68.361,"audio_features","3QRIMIXET4YvKHKm4BvZnj","spotify:track:3QRIMIXET4YvKHKm4BvZnj","https://api.spotify.com/v1/tracks/3QRIMIXET4YvKHKm4BvZnj","https://api.spotify.com/v1/audio-analysis/3QRIMIXET4YvKHKm4BvZnj",111493,4
0.417,0.615,6,-8.684,0,0.0403,0.00184,0.0662,0.106,0.0305,99.937,"audio_features","76RnriNAKEQJR5ERDEL0pQ","spotify:track:76RnriNAKEQJR5ERDEL0pQ","https://api.spotify.com/v1/tracks/76RnriNAKEQJR5ERDEL0pQ","https://api.spotify.com/v1/audio-analysis/76RnriNAKEQJR5ERDEL0pQ",121933,4
0.311,0.561,4,-12.603,1,0.174,0.599,0.626,0.0817,0.0462,145.573,"audio_features","2Gru4aJxjwE30Cf0PsqYZx","spotify:track:2Gru4aJxjwE30Cf0PsqYZx","https://api.spotify.com/v1/tracks/2Gru4aJxjwE30Cf0PsqYZx","https://api.spotify.com/v1/audio-analysis/2Gru4aJxjwE30Cf0PsqYZx",97520,4
0.477,0.805,7,-8.321,1,0.112,0.0503,0.769,0.149,0.313,199.96,"audio_features","2Xn1G6MkLajAq3aoooXsuF","spotify:track:2Xn1G6MkLajAq3aoooXsuF","https://api.spotify.com/v1/tracks/2Xn1G6MkLajAq3aoooXsuF","https://api.spotify.com/v1/audio-analysis/2Xn1G6MkLajAq3aoooXsuF",120267,4
0.34,0.659,7,-12.033,1,0.0502,0.135,0.726,0.111,0.0929,84.987,"audio_features","28cofeeS1m0M4OLSkwM9Zu","spotify:track:28cofeeS1m0M4OLSkwM9Zu","https://api.spotify.com/v1/tracks/28cofeeS1m0M4OLSkwM9Zu","https://api.spotify.com/v1/audio-analysis/28cofeeS1m0M4OLSkwM9Zu",184387,4
0.755,0.898,7,-3.455,1,0.292,0.221,0,0.0295,0.741,94.821,"audio_features","0HwCftmNRPgWxr3yOIKrwo","spotify:track:0HwCftmNRPgWxr3yOIKrwo","https://api.spotify.com/v1/tracks/0HwCftmNRPgWxr3yOIKrwo","https://api.spotify.com/v1/audio-analysis/0HwCftmNRPgWxr3yOIKrwo",193090,4
0.387,0.973,5,-5.065,0,0.0734,0.00115,0.634,0.252,0.465,175.007,"audio_features","6lB0oGOrORnpqANAeTFjma","spotify:track:6lB0oGOrORnpqANAeTFjma","https://api.spotify.com/v1/tracks/6lB0oGOrORnpqANAeTFjma","https://api.spotify.com/v1/audio-analysis/6lB0oGOrORnpqANAeTFjma",234626,4
0.565,0.988,2,-4.745,1,0.0545,0.00015,0.919,0.026,0.654,139.979,"audio_features","1iT8CEh3U8Ygtz2Xd5ETxN","spotify:track:1iT8CEh3U8Ygtz2Xd5ETxN","https://api.spotify.com/v1/tracks/1iT8CEh3U8Ygtz2Xd5ETxN","https://api.spotify.com/v1/audio-analysis/1iT8CEh3U8Ygtz2Xd5ETxN",249987,4
0.705,0.866,10,-5.085,0,0.0557,0.187,0.000837,0.194,0.962,126.066,"audio_features","3mwNUJnRMFnXf0ok7jPynH","spotify:track:3mwNUJnRMFnXf0ok7jPynH","https://api.spotify.com/v1/tracks/3mwNUJnRMFnXf0ok7jPynH","https://api.spotify.com/v1/audio-analysis/3mwNUJnRMFnXf0ok7jPynH",221040,4
0.782,0.787,1,-5.429,1,0.0657,0.0751,0,0.169,0.401,119.889,"audio_features","14zYLTPkJ2u7Hv2RAi7jSA","spotify:track:14zYLTPkJ2u7Hv2RAi7jSA","https://api.spotify.com/v1/tracks/14zYLTPkJ2u7Hv2RAi7jSA","https://api.spotify.com/v1/audio-analysis/14zYLTPkJ2u7Hv2RAi7jSA",137251,4
0.34,0.935,5,-13.893,0,0.0774,0.0791,0.00000156,0.197,0.0345,140.097,"audio_features","5B3AFieJINWq4jYKPSgpH5","spotify:track:5B3AFieJINWq4jYKPSgpH5","https://api.spotify.com/v1/tracks/5B3AFieJINWq4jYKPSgpH5","https://api.spotify.com/v1/audio-analysis/5B3AFieJINWq4jYKPSgpH5",226067,4
0.424,0.846,3,-13.827,1,0.0713,0.0154,0,0.0514,0.32,140.14,"audio_features","0qEBUG4pLNpTPaWY6Y1bek","spotify:track:0qEBUG4pLNpTPaWY6Y1bek","https://api.spotify.com/v1/tracks/0qEBUG4pLNpTPaWY6Y1bek","https://api.spotify.com/v1/audio-analysis/0qEBUG4pLNpTPaWY6Y1bek",213840,4
0.263,0.921,9,-12.291,1,0.0921,0.00964,0.0000109,0.35,0.146,135.573,"audio_features","77JwTVfveQ9mXOW5xb7yKk","spotify:track:77JwTVfveQ9mXOW5xb7yKk","https://api.spotify.com/v1/tracks/77JwTVfveQ9mXOW5xb7yKk","https://api.spotify.com/v1/audio-analysis/77JwTVfveQ9mXOW5xb7yKk",310173,4
0.395,0.942,2,-5.956,1,0.0853,0.00000761,0.233,0.424,0.485,138.355,"audio_features","085n79INgP1puOLKezJX1w","spotify:track:085n79INgP1puOLKezJX1w","https://api.spotify.com/v1/tracks/085n79INgP1puOLKezJX1w","https://api.spotify.com/v1/audio-analysis/085n79INgP1puOLKezJX1w",226213,4
0.503,0.917,9,-5.493,1,0.0644,0.000233,0.00752,0.358,0.54,99.964,"audio_features","0bbtw02Ck25U69R2ITSqUi","spotify:track:0bbtw02Ck25U69R2ITSqUi","https://api.spotify.com/v1/tracks/0bbtw02Ck25U69R2ITSqUi","https://api.spotify.com/v1/audio-analysis/0bbtw02Ck25U69R2ITSqUi",250573,4
0.343,0.929,0,-6.847,1,0.138,0.0000793,0.00525,0.0885,0.445,168.565,"audio_features","443OiFBty6ZpY9jFefqr6A","spotify:track:443OiFBty6ZpY9jFefqr6A","https://api.spotify.com/v1/tracks/443OiFBty6ZpY9jFefqr6A","https://api.spotify.com/v1/audio-analysis/443OiFBty6ZpY9jFefqr6A",257480,4
0.656,0.643,0,-12.06,1,0.0368,0.12,0.000406,0.585,0.796,127.293,"audio_features","6e2cszgoC70Qf2IuYFvGNr","spotify:track:6e2cszgoC70Qf2IuYFvGNr","https://api.spotify.com/v1/tracks/6e2cszgoC70Qf2IuYFvGNr","https://api.spotify.com/v1/audio-analysis/6e2cszgoC70Qf2IuYFvGNr",320600,4
0.653,0.582,10,-12.522,1,0.0947,0.559,0.000499,0.311,0.803,152.006,"audio_features","2gpuKsc8lEzR5oCHdGEiRn","spotify:track:2gpuKsc8lEzR5oCHdGEiRn","https://api.spotify.com/v1/tracks/2gpuKsc8lEzR5oCHdGEiRn","https://api.spotify.com/v1/audio-analysis/2gpuKsc8lEzR5oCHdGEiRn",362200,4
0.777,0.589,0,-12.563,1,0.0456,0.153,0.157,0.121,0.917,94.731,"audio_features","4vGwIzR7KZ8JVqCcx5jxMT","spotify:track:4vGwIzR7KZ8JVqCcx5jxMT","https://api.spotify.com/v1/tracks/4vGwIzR7KZ8JVqCcx5jxMT","https://api.spotify.com/v1/audio-analysis/4vGwIzR7KZ8JVqCcx5jxMT",182547,4
0.689,0.665,0,-12.556,1,0.0687,0.73,0.000319,0.104,0.716,89.779,"audio_features","5v7XfjxulUEpp3faIHE5Vy","spotify:track:5v7XfjxulUEpp3faIHE5Vy","https://api.spotify.com/v1/tracks/5v7XfjxulUEpp3faIHE5Vy","https://api.spotify.com/v1/audio-analysis/5v7XfjxulUEpp3faIHE5Vy",288653,4
0.614,0.488,1,-12.488,1,0.0489,0.597,0.00439,0.378,0.715,85.989,"audio_features","0G24VUuG5A8ATMvsbVBh0L","spotify:track:0G24VUuG5A8ATMvsbVBh0L","https://api.spotify.com/v1/tracks/0G24VUuG5A8ATMvsbVBh0L","https://api.spotify.com/v1/audio-analysis/0G24VUuG5A8ATMvsbVBh0L",257453,4
0.595,0.982,5,-6.192,0,0.0371,0.0000275,0.875,0.119,0.309,134.992,"audio_features","3dIDEb3XPllf8kLeOcRFC4","spotify:track:3dIDEb3XPllf8kLeOcRFC4","https://api.spotify.com/v1/tracks/3dIDEb3XPllf8kLeOcRFC4","https://api.spotify.com/v1/audio-analysis/3dIDEb3XPllf8kLeOcRFC4",209573,4
0.399,0.932,1,-7.205,0,0.172,0.00188,0.0000282,0.0566,0.144,154.949,"audio_features","1T4IfLewHmWjxagGLMgPek","spotify:track:1T4IfLewHmWjxagGLMgPek","https://api.spotify.com/v1/tracks/1T4IfLewHmWjxagGLMgPek","https://api.spotify.com/v1/audio-analysis/1T4IfLewHmWjxagGLMgPek",130064,4
0.458,0.647,10,-8.561,1,0.0353,0.044,0.000209,0.0792,0.0753,127.816,"audio_features","1yeaXB8JK6JTqBmspgutTG","spotify:track:1yeaXB8JK6JTqBmspgutTG","https://api.spotify.com/v1/tracks/1yeaXB8JK6JTqBmspgutTG","https://api.spotify.com/v1/audio-analysis/1yeaXB8JK6JTqBmspgutTG",421716,4
0.667,0.696,7,-7.801,1,0.102,0.158,0,0.356,0.703,166.066,"audio_features","7cyIQHaqcy0YJXqkVcV3pu","spotify:track:7cyIQHaqcy0YJXqkVcV3pu","https://api.spotify.com/v1/tracks/7cyIQHaqcy0YJXqkVcV3pu","https://api.spotify.com/v1/audio-analysis/7cyIQHaqcy0YJXqkVcV3pu",175955,4
0.734,0.539,11,-9.555,0,0.0921,0.185,0,0.136,0.588,140.014,"audio_features","0oxB4QktykTvpBWnzQR2nH","spotify:track:0oxB4QktykTvpBWnzQR2nH","https://api.spotify.com/v1/tracks/0oxB4QktykTvpBWnzQR2nH","https://api.spotify.com/v1/audio-analysis/0oxB4QktykTvpBWnzQR2nH",267494,4
0.749,0.459,6,-12.03,0,0.24,0.0921,0.000402,0.104,0.51,81.002,"audio_features","5zznB8Zfh5gdpztatW7bBk","spotify:track:5zznB8Zfh5gdpztatW7bBk","https://api.spotify.com/v1/tracks/5zznB8Zfh5gdpztatW7bBk","https://api.spotify.com/v1/audio-analysis/5zznB8Zfh5gdpztatW7bBk",225254,4
0.717,0.905,0,-6.096,1,0.281,0.0393,0,0.0824,0.644,91.969,"audio_features","1IZTlCgkNUvyoAywBljfNZ","spotify:track:1IZTlCgkNUvyoAywBljfNZ","https://api.spotify.com/v1/tracks/1IZTlCgkNUvyoAywBljfNZ","https://api.spotify.com/v1/audio-analysis/1IZTlCgkNUvyoAywBljfNZ",227304,4
0.825,0.515,1,-12.458,1,0.376,0.049,0.00000628,0.0943,0.794,74.846,"audio_features","0XryDKMpfNZ7B3mIc6va8f","spotify:track:0XryDKMpfNZ7B3mIc6va8f","https://api.spotify.com/v1/tracks/0XryDKMpfNZ7B3mIc6va8f","https://api.spotify.com/v1/audio-analysis/0XryDKMpfNZ7B3mIc6va8f",192052,4
0.834,0.316,8,-16.156,1,0.481,0.255,0,0.0831,0.491,179.909,"audio_features","4UXKe0PKcEV1riJhJodMpp","spotify:track:4UXKe0PKcEV1riJhJodMpp","https://api.spotify.com/v1/tracks/4UXKe0PKcEV1riJhJodMpp","https://api.spotify.com/v1/audio-analysis/4UXKe0PKcEV1riJhJodMpp",251559,4
0.552,0.225,7,-18.463,0,0.512,0.938,0.263,0.109,0.513,89.954,"audio_features","2F5BEszvrbFPduMZoXaiOt","spotify:track:2F5BEszvrbFPduMZoXaiOt","https://api.spotify.com/v1/tracks/2F5BEszvrbFPduMZoXaiOt","https://api.spotify.com/v1/audio-analysis/2F5BEszvrbFPduMZoXaiOt",50000,1
0.806,0.701,7,-9.382,0,0.0793,0.019,0.209,0.195,0.547,123.995,"audio_features","5fpZSzH420tnQlxhJCOReZ","spotify:track:5fpZSzH420tnQlxhJCOReZ","https://api.spotify.com/v1/tracks/5fpZSzH420tnQlxhJCOReZ","https://api.spotify.com/v1/audio-analysis/5fpZSzH420tnQlxhJCOReZ",438673,4
0.751,0.524,1,-11.285,1,0.0539,0.56,0.732,0.0989,0.256,106.836,"audio_features","0qXf4TMF3Aqs0AnsibGF6H","spotify:track:0qXf4TMF3Aqs0AnsibGF6H","https://api.spotify.com/v1/tracks/0qXf4TMF3Aqs0AnsibGF6H","https://api.spotify.com/v1/audio-analysis/0qXf4TMF3Aqs0AnsibGF6H",262827,4
0.568,0.78,0,-9.641,1,0.0336,0.097,0.83,0.11,0.117,92.039,"audio_features","5AMialiVABfAW1Zk3u85EV","spotify:track:5AMialiVABfAW1Zk3u85EV","https://api.spotify.com/v1/tracks/5AMialiVABfAW1Zk3u85EV","https://api.spotify.com/v1/audio-analysis/5AMialiVABfAW1Zk3u85EV",261907,4
0.669,0.917,2,-2.658,1,0.0291,0.0726,0.288,0.319,0.897,141.557,"audio_features","1VqpUh3Qykgmr8snpr54An","spotify:track:1VqpUh3Qykgmr8snpr54An","https://api.spotify.com/v1/tracks/1VqpUh3Qykgmr8snpr54An","https://api.spotify.com/v1/audio-analysis/1VqpUh3Qykgmr8snpr54An",191267,4
0.634,0.875,4,-4.836,0,0.207,0.285,0,0.111,0.46,86.03,"audio_features","47gmT3pia4NfZnxcIlKmFQ","spotify:track:47gmT3pia4NfZnxcIlKmFQ","https://api.spotify.com/v1/tracks/47gmT3pia4NfZnxcIlKmFQ","https://api.spotify.com/v1/audio-analysis/47gmT3pia4NfZnxcIlKmFQ",222880,4
0.478,0.858,5,-5.001,0,0.0858,0.37,0.888,0.351,0.703,123.284,"audio_features","7vAd8OjWz8o5vqOVcR3WPC","spotify:track:7vAd8OjWz8o5vqOVcR3WPC","https://api.spotify.com/v1/tracks/7vAd8OjWz8o5vqOVcR3WPC","https://api.spotify.com/v1/audio-analysis/7vAd8OjWz8o5vqOVcR3WPC",233840,4
0.689,0.735,9,-5.099,0,0.0401,0.265,0.453,0.0645,0.633,110.013,"audio_features","00e6TQb5WS5iYvYb4Mkzvi","spotify:track:00e6TQb5WS5iYvYb4Mkzvi","https://api.spotify.com/v1/tracks/00e6TQb5WS5iYvYb4Mkzvi","https://api.spotify.com/v1/audio-analysis/00e6TQb5WS5iYvYb4Mkzvi",196364,4
0.625,0.527,2,-11.961,1,0.58,0.338,0,0.125,0.477,89.982,"audio_features","6jiQYcPcO0dDeALKLfTeSC","spotify:track:6jiQYcPcO0dDeALKLfTeSC","https://api.spotify.com/v1/tracks/6jiQYcPcO0dDeALKLfTeSC","https://api.spotify.com/v1/audio-analysis/6jiQYcPcO0dDeALKLfTeSC",214073,5
0.537,0.964,7,-3.23,1,0.197,0.000176,0,0.171,0.252,99.997,"audio_features","6Qe1mCUJJq6DAwuhEpyiQR","spotify:track:6Qe1mCUJJq6DAwuhEpyiQR","https://api.spotify.com/v1/tracks/6Qe1mCUJJq6DAwuhEpyiQR","https://api.spotify.com/v1/audio-analysis/6Qe1mCUJJq6DAwuhEpyiQR",131520,4
0.802,0.691,5,-13.619,0,0.216,0.00656,0.185,0.143,0.288,99.161,"audio_features","5vKSwqQ9VubZTiXunFvpMo","spotify:track:5vKSwqQ9VubZTiXunFvpMo","https://api.spotify.com/v1/tracks/5vKSwqQ9VubZTiXunFvpMo","https://api.spotify.com/v1/audio-analysis/5vKSwqQ9VubZTiXunFvpMo",335600,4
0.763,0.462,10,-18.284,0,0.324,0.0131,0.00264,0.35,0.563,96.46,"audio_features","6L9eNMDtxZRFTLb2oz6RY5","spotify:track:6L9eNMDtxZRFTLb2oz6RY5","https://api.spotify.com/v1/tracks/6L9eNMDtxZRFTLb2oz6RY5","https://api.spotify.com/v1/audio-analysis/6L9eNMDtxZRFTLb2oz6RY5",255467,40.801,0.35,1,-13.587,1,0.0448,0.00757,0.837,0.11,0.292,126.993,"audio_features","4Lgfv4TO2SEoL2JJGuGYoO","spotify:track:4Lgfv4TO2SEoL2JJGuGYoO","https://api.spotify.com/v1/tracks/4Lgfv4TO2SEoL2JJGuGYoO","https://api.spotify.com/v1/audio-analysis/4Lgfv4TO2SEoL2JJGuGYoO",508346,4
0.458,0.873,4,-5.739,0,0.0543,0.0539,0.00000344,0.2,0.738,177.986,"audio_features","4ubnMGdaCemaA5eD5dZOu2","spotify:track:4ubnMGdaCemaA5eD5dZOu2","https://api.spotify.com/v1/tracks/4ubnMGdaCemaA5eD5dZOu2","https://api.spotify.com/v1/audio-analysis/4ubnMGdaCemaA5eD5dZOu2",248921,4
0.523,0.709,11,-8.485,1,0.0583,0.129,0.00000558,0.0699,0.689,134.413,"audio_features","6HZgnkeSDQQVXSEZisNd24","spotify:track:6HZgnkeSDQQVXSEZisNd24","https://api.spotify.com/v1/tracks/6HZgnkeSDQQVXSEZisNd24","https://api.spotify.com/v1/audio-analysis/6HZgnkeSDQQVXSEZisNd24",220530,4
0.554,0.845,0,-7.159,1,0.0392,0.367,0.955,0.159,0.675,110.077,"audio_features","6oouoHgQqx5q8ss1cav2f3","spotify:track:6oouoHgQqx5q8ss1cav2f3","https://api.spotify.com/v1/tracks/6oouoHgQqx5q8ss1cav2f3","https://api.spotify.com/v1/audio-analysis/6oouoHgQqx5q8ss1cav2f3",115636,4
0.734,0.0327,10,-13.788,1,0.53,0.925,0.934,0.11,0.209,133.251,"audio_features","2h6Ta4jxhVIMxqK3Ir1CtT","spotify:track:2h6Ta4jxhVIMxqK3Ir1CtT","https://api.spotify.com/v1/tracks/2h6Ta4jxhVIMxqK3Ir1CtT","https://api.spotify.com/v1/audio-analysis/2h6Ta4jxhVIMxqK3Ir1CtT",56693,4
0.0927,0.0795,7,-23.835,1,0.045,0.947,0.574,0.0497,0.0406,180.776,"audio_features","7yIiLitPuZbghZ5d2iGA0W","spotify:track:7yIiLitPuZbghZ5d2iGA0W","https://api.spotify.com/v1/tracks/7yIiLitPuZbghZ5d2iGA0W","https://api.spotify.com/v1/audio-analysis/7yIiLitPuZbghZ5d2iGA0W",323317,4
0.166,0.00676,2,-37.568,0,0.0464,0.977,0.353,0.243,0.0382,130.887,"audio_features","21ltIQF07e7Q2BY9ROtx1A","spotify:track:21ltIQF07e7Q2BY9ROtx1A","https://api.spotify.com/v1/tracks/21ltIQF07e7Q2BY9ROtx1A","https://api.spotify.com/v1/audio-analysis/21ltIQF07e7Q2BY9ROtx1A",150533,5
0.195,0.0318,10,-26.971,1,0.0415,0.974,0.811,0.0857,0.0394,75.789,"audio_features","4M1W6zlNHVTlxGdlK8fcWg","spotify:track:4M1W6zlNHVTlxGdlK8fcWg","https://api.spotify.com/v1/tracks/4M1W6zlNHVTlxGdlK8fcWg","https://api.spotify.com/v1/audio-analysis/4M1W6zlNHVTlxGdlK8fcWg",684973,4
0.246,0.0204,6,-30.862,1,0.0413,0.983,0.659,0.0949,0.0362,82.575,"audio_features","2krbZJlvwHUL6PpURZdlbS","spotify:track:2krbZJlvwHUL6PpURZdlbS","https://api.spotify.com/v1/tracks/2krbZJlvwHUL6PpURZdlbS","https://api.spotify.com/v1/audio-analysis/2krbZJlvwHUL6PpURZdlbS",553187,4
0.184,0.0103,10,-32.713,0,0.0453,0.98,0.633,0.277,0.0392,134.623,"audio_features","4JW8KvC1Ad2ZrcDIHXHcAi","spotify:track:4JW8KvC1Ad2ZrcDIHXHcAi","https://api.spotify.com/v1/tracks/4JW8KvC1Ad2ZrcDIHXHcAi","https://api.spotify.com/v1/audio-analysis/4JW8KvC1Ad2ZrcDIHXHcAi",406107,4
0.214,0.0391,6,-27.254,1,0.0501,0.993,0.858,0.0789,0.0633,67.278,"audio_features","2tfF9f7qsqmP2xB3PNvNmr","spotify:track:2tfF9f7qsqmP2xB3PNvNmr","https://api.spotify.com/v1/tracks/2tfF9f7qsqmP2xB3PNvNmr","https://api.spotify.com/v1/audio-analysis/2tfF9f7qsqmP2xB3PNvNmr",135816,4
0.398,0.0245,2,-28.648,0,0.0405,0.994,0.939,0.108,0.0664,135.808,"audio_features","5bPvccMH4WA8dr1EeoxbKP","spotify:track:5bPvccMH4WA8dr1EeoxbKP","https://api.spotify.com/v1/tracks/5bPvccMH4WA8dr1EeoxbKP","https://api.spotify.com/v1/audio-analysis/5bPvccMH4WA8dr1EeoxbKP",393320,4
0.338,0.0166,1,-28.741,0,0.0409,0.993,0.878,0.137,0.0389,71.517,"audio_features","0hTkP4ixQbTwiiyzYCgzQp","spotify:track:0hTkP4ixQbTwiiyzYCgzQp","https://api.spotify.com/v1/tracks/0hTkP4ixQbTwiiyzYCgzQp","https://api.spotify.com/v1/audio-analysis/0hTkP4ixQbTwiiyzYCgzQp",325453,4
0.277,0.116,11,-20.372,0,0.0354,0.994,0.91,0.0799,0.0386,133.479,"audio_features","6tvqF7QYU7IedBOEcXuZZd","spotify:track:6tvqF7QYU7IedBOEcXuZZd","https://api.spotify.com/v1/tracks/6tvqF7QYU7IedBOEcXuZZd","https://api.spotify.com/v1/audio-analysis/6tvqF7QYU7IedBOEcXuZZd",201440,4
0.545,0.822,7,-9.722,0,0.291,0.0296,0.000862,0.0636,0.434,82.581,"audio_features","09RhFAXKmsuA50BCNpm2TM","spotify:track:09RhFAXKmsuA50BCNpm2TM","https://api.spotify.com/v1/tracks/09RhFAXKmsuA50BCNpm2TM","https://api.spotify.com/v1/audio-analysis/09RhFAXKmsuA50BCNpm2TM",151580,4
0.788,0.483,7,-8.889,1,0.0545,0.358,0.0983,0.29,0.0773,117.999,"audio_features","5l4vTadMNC7hSIYezynQ41","spotify:track:5l4vTadMNC7hSIYezynQ41","https://api.spotify.com/v1/tracks/5l4vTadMNC7hSIYezynQ41","https://api.spotify.com/v1/audio-analysis/5l4vTadMNC7hSIYezynQ41",260339,4
0.732,0.851,9,-3.961,1,0.429,0.00238,0,0.394,0.375,119.069,"audio_features","6XNTin4ZyqNfFJL9CNLCj6","spotify:track:6XNTin4ZyqNfFJL9CNLCj6","https://api.spotify.com/v1/tracks/6XNTin4ZyqNfFJL9CNLCj6","https://api.spotify.com/v1/audio-analysis/6XNTin4ZyqNfFJL9CNLCj6",196000,5
0.677,0.619,7,-8.208,0,0.0513,0.0395,0.839,0.124,0.669,130.163,"audio_features","5hLiDn4CK83WpXx95vciaG","spotify:track:5hLiDn4CK83WpXx95vciaG","https://api.spotify.com/v1/tracks/5hLiDn4CK83WpXx95vciaG","https://api.spotify.com/v1/audio-analysis/5hLiDn4CK83WpXx95vciaG",280280,4
